chr10	100500001	101000000
chr10	104000001	104500000
chr10	108500001	109000000
chr10	31000001	31500000
chr10	95000001	95500000
chr11	103000001	103500000
chr11	104500001	105000000
chr11	20500001	21000000
chr11	25000001	25500000
chr11	41500001	42000000
chr11	86500001	87000000
chr11	92000001	92500000
chr12	114500001	115000000
chr12	115000001	115500000
chr12	127000001	127500000
chr12	129500001	130000000
chr12	28000001	28500000
chr13	106500001	107000000
chr14	25500001	26000000
chr14	29500001	30000000
chr14	44000001	44500000
chr14	45500001	46000000
chr14	53500001	54000000
chr15	25000001	25500000
chr15	26500001	27000000
chr15	44000001	44500000
chr15	86500001	87000000
chr15	97000001	97500000
chr16	13500001	14000000
chr16	51500001	52000000
chr16	52000001	52500000
chr16	59500001	60000000
chr16	65000001	65500000
chr16	78000001	78500000
chr17	11000001	11500000
chr17	53500001	54000000
chr17	54000001	54500000
chr18	27500001	28000000
chr18	28000001	28500000
chr19	28500001	29000000
chr1	169000001	169500000
chr1	177000001	177500000
chr1	225500001	226000000
chr1	227000001	227500000
chr1	5000001	5500000
chr20	15000001	15500000
chr2	115500001	116000000
chr2	124000001	124500000
chr2	124500001	125000000
chr2	165000001	165500000
chr2	19500001	20000000
chr2	203000001	203500000
chr2	209000001	209500000
chr2	213000001	213500000
chr2	21500001	22000000
chr2	22000001	22500000
chr2	6000001	6500000
chr2	77000001	77500000
chr2	80500001	81000000
chr2	81000001	81500000
chr3	64500001	65000000
chr3	65000001	65500000
chr3	84500001	85000000
chr4	113500001	114000000
chr4	161500001	162000000
chr4	163500001	164000000
chr4	169000001	169500000
chr4	174000001	174500000
chr4	179000001	179500000
chr4	181000001	181500000
chr4	79500001	80000000
chr5	116500001	117000000
chr5	13000001	13500000
chr5	153500001	154000000
chr5	167000001	167500000
chr5	172000001	172500000
chr5	2500001	3000000
chr5	26000001	26500000
chr5	4000001	4500000
chr5	4500001	5000000
chr5	9000001	9500000
chr5	90500001	91000000
chr6	142000001	142500000
chr6	40000001	40500000
chr6	76500001	77000000
chr7	108000001	108500000
chr7	109500001	110000000
chr7	146000001	146500000
chr7	153000001	153500000
chr7	46500001	47000000
chr7	68500001	69000000
chr7	71000001	71500000
chr7	87500001	88000000
chr8	2500001	3000000
chr8	40500001	41000000
chr9	117000001	117500000
chr9	118500001	119000000
chr9	119000001	119500000
chr9	13500001	14000000
chr9	93500001	94000000
