chr10	102000000	102500000
chr10	107500000	108000000
chr10	108500000	109000000
chr10	111500000	112000000
chr10	118500000	119000000
chr10	131000000	131500000
chr10	14500000	15000000
chr10	17000000	17500000
chr10	22000000	22500000
chr10	43000000	43500000
chr10	51500000	52000000
chr10	54000000	54500000
chr10	60500000	61000000
chr10	62000000	62500000
chr10	62500000	63000000
chr10	63000000	63500000
chr10	67500000	68000000
chr10	71000000	71500000
chr10	78000000	78500000
chr10	78500000	79000000
chr10	81500000	82000000
chr10	97500000	98000000
chr11	10000000	10500000
chr11	102000000	102500000
chr11	104500000	105000000
chr11	105500000	106000000
chr11	118500000	119000000
chr11	119000000	119500000
chr11	44000000	44500000
chr11	62500000	63000000
chr11	63500000	64000000
chr11	65000000	65500000
chr11	65500000	66000000
chr11	66000000	66500000
chr11	66500000	67000000
chr11	67000000	67500000
chr11	68000000	68500000
chr11	94500000	95000000
chr11	96000000	96500000
chr12	100000000	100500000
chr12	101500000	102000000
chr12	105500000	106000000
chr12	108000000	108500000
chr12	110500000	111000000
chr12	115500000	116000000
chr12	116000000	116500000
chr12	118500000	119000000
chr12	12000000	12500000
chr12	120500000	121000000
chr12	121000000	121500000
chr12	126500000	127000000
chr12	13500000	14000000
chr12	22500000	23000000
chr12	24000000	24500000
chr12	3000000	3500000
chr12	30500000	31000000
chr12	40500000	41000000
chr12	52000000	52500000
chr12	55500000	56000000
chr12	63000000	63500000
chr12	6500000	7000000
chr12	71500000	72000000
chr12	84500000	85000000
chr12	88500000	89000000
chr12	90500000	91000000
chr12	94500000	95000000
chr12	95000000	95500000
chr13	113000000	113500000
chr13	23000000	23500000
chr13	26000000	26500000
chr13	28500000	29000000
chr13	39500000	40000000
chr13	50000000	50500000
chr13	55500000	56000000
chr13	69500000	70000000
chr13	81000000	81500000
chr14	102500000	103000000
chr14	25500000	26000000
chr14	33500000	34000000
chr14	38000000	38500000
chr14	42000000	42500000
chr14	79000000	79500000
chr14	85000000	85500000
chr14	87000000	87500000
chr14	94500000	95000000
chr14	95500000	96000000
chr15	36000000	36500000
chr15	44000000	44500000
chr15	55000000	55500000
chr15	59000000	59500000
chr15	73500000	74000000
chr15	77500000	78000000
chr15	78000000	78500000
chr15	79000000	79500000
chr15	85500000	86000000
chr15	87000000	87500000
chr15	87500000	88000000
chr15	90000000	90500000
chr16	1000000	1500000
chr16	11500000	12000000
chr16	2000000	2500000
chr16	3000000	3500000
chr16	31000000	31500000
chr16	49000000	49500000
chr16	500000	1000000
chr16	51000000	51500000
chr16	52000000	52500000
chr16	59500000	60000000
chr16	6000000	6500000
