chr10	105500000	106000000
chr10	110000000	110500000
chr10	111500000	112000000
chr10	115000000	115500000
chr10	58500000	59000000
chr10	68000000	68500000
chr10	72500000	73000000
chr10	96000000	96500000
chr11	102500000	103000000
chr11	103000000	103500000
chr11	114000000	114500000
chr11	124500000	125000000
chr11	46000000	46500000
chr12	100000000	100500000
chr12	59500000	60000000
chr12	71000000	71500000
chr13	23500000	24000000
chr13	26000000	26500000
chr13	42000000	42500000
chr13	46500000	47000000
chr13	58500000	59000000
chr13	99500000	100000000
chr14	30500000	31000000
chr14	62500000	63000000
chr14	78000000	78500000
chr16	26500000	27000000
chr16	51000000	51500000
chr16	52000000	52500000
chr16	59500000	60000000
chr16	61000000	61500000
chr16	61500000	62000000
chr16	65000000	65500000
chr16	73500000	74000000
chr16	7500000	8000000
chr17	13500000	14000000
chr18	12500000	13000000
chr18	27500000	28000000
chr18	28000000	28500000
chr18	40500000	41000000
chr18	57000000	57500000
chr18	74000000	74500000
chr18	8500000	9000000
chr1	116000000	116500000
chr1	236000000	236500000
chr1	25500000	26000000
chr1	27000000	27500000
chr1	57500000	58000000
chr1	71000000	71500000
chr1	84000000	84500000
chr1	93000000	93500000
chr20	51500000	52000000
chr21	26000000	26500000
chr21	37000000	37500000
chr21	45000000	45500000
chr22	28000000	28500000
chr2	119500000	120000000
chr2	142500000	143000000
chr2	14500000	15000000
chr2	165000000	165500000
chr2	187000000	187500000
chr2	192000000	192500000
chr2	209500000	210000000
chr3	26500000	27000000
chr3	4500000	5000000
chr4	108500000	109000000
chr4	136500000	137000000
chr4	142500000	143000000
chr4	147500000	148000000
chr4	155000000	155500000
chr4	163000000	163500000
chr4	174000000	174500000
chr4	176000000	176500000
chr4	53000000	53500000
chr4	74000000	74500000
chr4	90000000	90500000
chr4	95000000	95500000
chr5	133000000	133500000
chr5	20000000	20500000
chr5	35000000	35500000
chr5	41000000	41500000
chr5	5000000	5500000
chr5	5500000	6000000
chr5	75500000	76000000
chr6	148500000	149000000
chr6	157000000	157500000
chr6	3500000	4000000
chr6	5000000	5500000
chr6	69000000	69500000
chr6	76500000	77000000
chr6	88000000	88500000
chr7	136000000	136500000
chr7	25000000	25500000
chr7	34000000	34500000
chr7	81500000	82000000
chr8	137500000	138000000
chr8	36000000	36500000
chr8	90000000	90500000
chr9	122000000	122500000
chr9	80500000	81000000
chr9	91000000	91500000
