chr11	69500000	70000000
chr14	22000000	22500000
chr16	10000000	10500000
chr3	99500000	100000000
chr16	76000000	76500000
chr3	97000000	97500000
chr3	98000000	98500000
chr3	98500000	99000000
chr3	94500000	95000000
chr6	168000000	168500000
chr3	99000000	99500000
chr3	95000000	95500000
chr1	103000000	103500000
chr1	101500000	102000000
chr3	96500000	97000000
chr3	96000000	96500000
chr1	102000000	102500000
chr3	162500000	163000000
chr3	97500000	98000000
chr3	95500000	96000000
chr1	102500000	103000000
chr4	184500000	185000000
chr1	104000000	104500000
chr8	136500000	137000000
chr12	9500000	10000000
chr3	46500000	47000000
chr11	70000000	70500000
chr9	6500000	7000000
chr9	114000000	114500000
chr7	68000000	68500000
chr11	103000000	103500000
chr20	1500000	2000000
chr20	15000000	15500000
chr7	68500000	69000000
chr1	196500000	197000000
chr1	3000000	3500000
chr5	180500000	181000000
chr3	152000000	152500000
chr19	51500000	52000000
chr7	71000000	71500000
chr8	141500000	142000000
chr19	56500000	57000000
chr7	111000000	111500000
chr1	4000000	4500000
chr5	3500000	4000000
chr1	18000000	18500000
chr11	69000000	69500000
chr7	67500000	68000000
chr2	5500000	6000000
chr17	79000000	79500000
chr15	26500000	27000000
chr22	34500000	35000000
chr19	31500000	32000000
chr12	129000000	129500000
chr6	40000000	40500000
chr22	34000000	34500000
chr1	4500000	5000000
chr15	27000000	27500000
chr20	42500000	43000000
chr2	124500000	125000000
chr15	69500000	70000000
chr10	133000000	133500000
chr8	142000000	142500000
chr6	78000000	78500000
chr11	102500000	103000000
chr16	6000000	6500000
chr19	52000000	52500000
chr5	2500000	3000000
chr3	100000000	100500000
chr5	4000000	4500000
chr20	42000000	42500000
chr2	79000000	79500000
chr12	118500000	119000000
chr9	106000000	106500000
chr20	61000000	61500000
chr15	24500000	25000000
chr9	135000000	135500000
chr2	80000000	80500000
chr16	5500000	6000000
chr16	7000000	7500000
chr1	97500000	98000000
chr22	42500000	43000000
chr1	177500000	178000000
chr9	106500000	107000000
chr1	17500000	18000000
chr11	102000000	102500000
chr17	73500000	74000000
chr7	52000000	52500000
chr16	7500000	8000000
chr3	82500000	83000000
chr1	101000000	101500000
chr12	19000000	19500000
chr20	63000000	63500000
chr18	37500000	38000000
chr1	57500000	58000000
chr19	36500000	37000000
chr17	11000000	11500000
chr2	236000000	236500000
chr12	128000000	128500000
chr5	9500000	10000000
