chr10	10000000	10500000
chr10	104000000	104500000
chr10	105500000	106000000
chr10	107000000	107500000
chr10	107500000	108000000
chr10	110000000	110500000
chr10	111500000	112000000
chr10	113500000	114000000
chr10	114000000	114500000
chr10	114500000	115000000
chr10	11500000	12000000
chr10	115000000	115500000
chr10	19000000	19500000
chr10	20500000	21000000
chr10	22500000	23000000
chr10	24500000	25000000
chr10	2500000	3000000
chr10	25500000	26000000
chr10	28000000	28500000
chr10	28500000	29000000
chr10	30000000	30500000
chr10	31000000	31500000
chr10	33500000	34000000
chr10	34500000	35000000
chr10	36000000	36500000
chr10	36500000	37000000
chr10	50500000	51000000
chr10	51000000	51500000
chr10	51500000	52000000
chr10	52000000	52500000
chr10	58500000	59000000
chr10	60500000	61000000
chr10	62500000	63000000
chr10	65000000	65500000
chr10	68000000	68500000
chr10	70000000	70500000
chr10	72500000	73000000
chr10	80000000	80500000
chr10	82000000	82500000
chr10	82500000	83000000
chr10	83500000	84000000
chr10	85000000	85500000
chr10	91000000	91500000
chr10	95000000	95500000
chr10	96000000	96500000
chr10	97500000	98000000
chr11	100000000	100500000
chr11	100500000	101000000
chr11	101500000	102000000
chr11	102500000	103000000
chr11	103000000	103500000
chr11	103500000	104000000
chr11	104500000	105000000
chr11	10500000	11000000
chr11	105500000	106000000
chr11	110000000	110500000
chr11	112000000	112500000
chr11	114000000	114500000
chr11	117000000	117500000
chr11	123500000	124000000
chr11	124000000	124500000
chr11	124500000	125000000
chr11	129000000	129500000
chr11	131000000	131500000
chr11	132000000	132500000
chr11	134000000	134500000
chr11	20500000	21000000
chr11	21000000	21500000
chr11	28500000	29000000
chr11	29000000	29500000
chr11	29500000	30000000
chr11	31000000	31500000
chr11	34000000	34500000
chr11	35000000	35500000
chr11	38500000	39000000
chr11	40000000	40500000
chr11	41500000	42000000
chr11	42500000	43000000
chr11	46000000	46500000
chr11	5000000	5500000
chr11	5500000	6000000
chr11	57500000	58000000
chr11	61000000	61500000
chr11	63500000	64000000
chr11	72000000	72500000
chr11	75500000	76000000
chr11	76500000	77000000
chr11	79500000	80000000
chr11	80000000	80500000
chr11	85500000	86000000
chr11	86500000	87000000
chr11	91500000	92000000
chr11	92000000	92500000
chr11	95500000	96000000
chr11	98000000	98500000
chr12	100000000	100500000
chr12	102500000	103000000
chr12	103500000	104000000
chr12	108500000	109000000
chr12	118500000	119000000
chr12	125500000	126000000
chr12	126500000	127000000
chr12	128000000	128500000
chr12	129000000	129500000
chr12	129500000	130000000
chr12	13500000	14000000
chr12	15500000	16000000
chr12	17000000	17500000
chr12	17500000	18000000
chr12	2000000	2500000
chr12	23000000	23500000
chr12	24500000	25000000
chr12	27500000	28000000
chr12	28500000	29000000
chr12	29500000	30000000
chr12	3000000	3500000
chr12	42500000	43000000
chr12	45000000	45500000
chr12	47500000	48000000
chr12	50000000	50500000
chr12	55000000	55500000
chr12	59500000	60000000
chr12	60500000	61000000
chr12	63000000	63500000
chr12	64000000	64500000
chr12	64500000	65000000
chr12	69500000	70000000
chr12	71000000	71500000
chr12	71500000	72000000
chr12	74500000	75000000
chr12	79500000	80000000
chr12	80500000	81000000
chr12	81500000	82000000
chr12	82500000	83000000
chr12	83000000	83500000
chr12	86000000	86500000
chr12	87500000	88000000
chr12	88000000	88500000
chr12	88500000	89000000
chr12	90500000	91000000
chr12	91000000	91500000
chr13	102500000	103000000
chr13	105500000	106000000
chr13	110000000	110500000
chr13	110500000	111000000
chr13	112500000	113000000
chr13	22000000	22500000
chr13	23500000	24000000
chr13	24500000	25000000
chr13	25000000	25500000
chr13	26000000	26500000
chr13	27000000	27500000
chr13	28000000	28500000
chr13	35000000	35500000
chr13	41500000	42000000
chr13	42000000	42500000
chr13	42500000	43000000
chr13	43000000	43500000
chr13	44500000	45000000
chr13	46500000	47000000
chr13	47000000	47500000
chr13	48000000	48500000
chr13	53500000	54000000
chr13	54000000	54500000
chr13	54500000	55000000
chr13	55500000	56000000
chr13	58500000	59000000
chr13	59000000	59500000
chr13	70500000	71000000
chr13	71000000	71500000
chr13	72000000	72500000
chr13	77000000	77500000
chr13	79000000	79500000
chr13	80500000	81000000
chr13	83500000	84000000
chr13	88500000	89000000
chr13	91000000	91500000
chr13	92500000	93000000
chr13	95000000	95500000
chr13	95500000	96000000
chr13	96500000	97000000
chr13	97000000	97500000
chr13	99500000	100000000
chr14	102000000	102500000
chr14	20000000	20500000
chr14	22500000	23000000
chr14	23000000	23500000
chr14	26500000	27000000
chr14	30500000	31000000
chr14	32000000	32500000
chr14	34000000	34500000
chr14	42000000	42500000
chr14	43500000	44000000
chr14	44000000	44500000
chr14	45500000	46000000
chr14	46500000	47000000
chr14	48000000	48500000
chr14	50500000	51000000
chr14	52500000	53000000
chr14	56000000	56500000
chr14	57500000	58000000
chr14	58000000	58500000
chr14	59500000	60000000
chr14	60000000	60500000
chr14	62000000	62500000
chr14	62500000	63000000
chr14	78000000	78500000
