chr10	100500000	101000000
chr10	104500000	105000000
chr10	107500000	108000000
chr10	108500000	109000000
chr10	109000000	109500000
chr10	11000000	11500000
chr10	112500000	113000000
chr10	121000000	121500000
chr10	123000000	123500000
chr10	12500000	13000000
chr10	126000000	126500000
chr10	130000000	130500000
chr10	15000000	15500000
chr10	18000000	18500000
chr10	27500000	28000000
chr10	33000000	33500000
chr10	34500000	35000000
chr10	60000000	60500000
chr10	61500000	62000000
chr10	65500000	66000000
chr10	68000000	68500000
chr10	7000000	7500000
chr10	70000000	70500000
chr10	71500000	72000000
chr10	73000000	73500000
chr10	8000000	8500000
chr10	80000000	80500000
chr10	82000000	82500000
chr10	85000000	85500000
chr10	86000000	86500000
chr10	86500000	87000000
chr10	88500000	89000000
chr10	9000000	9500000
chr10	90500000	91000000
chr10	91000000	91500000
chr10	95000000	95500000
chr10	96000000	96500000
chr10	99000000	99500000
chr11	101500000	102000000
chr11	102000000	102500000
chr11	102500000	103000000
chr11	103000000	103500000
chr11	103500000	104000000
chr11	106000000	106500000
chr11	107500000	108000000
chr11	120500000	121000000
chr11	123000000	123500000
chr11	124000000	124500000
chr11	12500000	13000000
chr11	132000000	132500000
chr11	133500000	134000000
chr11	20500000	21000000
chr11	21000000	21500000
chr11	24500000	25000000
chr11	27500000	28000000
chr11	28500000	29000000
chr11	31000000	31500000
chr11	32500000	33000000
chr11	39000000	39500000
chr11	39500000	40000000
chr11	41000000	41500000
chr11	41500000	42000000
chr11	42000000	42500000
chr11	43000000	43500000
chr11	5000000	5500000
chr11	59000000	59500000
chr11	59500000	60000000
chr11	63500000	64000000
chr11	68500000	69000000
chr11	73000000	73500000
chr11	75000000	75500000
chr11	79000000	79500000
chr11	79500000	80000000
chr11	80000000	80500000
chr11	82000000	82500000
chr11	86000000	86500000
chr11	86500000	87000000
chr11	91000000	91500000
chr11	91500000	92000000
chr11	92000000	92500000
chr12	108500000	109000000
chr12	110500000	111000000
chr12	111000000	111500000
chr12	116000000	116500000
chr12	118500000	119000000
chr12	120500000	121000000
chr12	124500000	125000000
chr12	125000000	125500000
chr12	127000000	127500000
chr12	128000000	128500000
chr12	129000000	129500000
chr12	129500000	130000000
chr12	16500000	17000000
chr12	18000000	18500000
chr12	19000000	19500000
chr12	21500000	22000000
chr12	22500000	23000000
chr12	30000000	30500000
chr12	30500000	31000000
chr12	32500000	33000000
chr12	40000000	40500000
chr12	41000000	41500000
chr12	41500000	42000000
chr12	45000000	45500000
chr12	55000000	55500000
chr12	64000000	64500000
chr12	66500000	67000000
chr12	71500000	72000000
chr12	75000000	75500000
chr12	75500000	76000000
chr12	81500000	82000000
chr12	85000000	85500000
chr12	87000000	87500000
chr12	88000000	88500000
chr12	88500000	89000000
chr12	91000000	91500000
chr12	93500000	94000000
chr12	95500000	96000000
chr12	98500000	99000000
chr13	103000000	103500000
chr13	105500000	106000000
chr13	21500000	22000000
chr13	22500000	23000000
chr13	28000000	28500000
chr13	34000000	34500000
chr13	34500000	35000000
chr13	46500000	47000000
chr13	47000000	47500000
chr13	51000000	51500000
chr13	52500000	53000000
chr13	54500000	55000000
chr13	56500000	57000000
chr13	57500000	58000000
chr13	59000000	59500000
chr13	61000000	61500000
chr13	61500000	62000000
chr13	67000000	67500000
chr13	68500000	69000000
chr13	70500000	71000000
chr13	71000000	71500000
chr13	72000000	72500000
chr13	75000000	75500000
chr13	76000000	76500000
chr13	83000000	83500000
chr13	88500000	89000000
chr13	92500000	93000000
chr14	102000000	102500000
chr14	20500000	21000000
chr14	30500000	31000000
chr14	44000000	44500000
chr14	45500000	46000000
chr14	47000000	47500000
chr14	50000000	50500000
chr14	50500000	51000000
chr14	51500000	52000000
chr14	57500000	58000000
chr14	60000000	60500000
chr14	62500000	63000000
chr14	67000000	67500000
chr14	74500000	75000000
chr14	78000000	78500000
chr14	80000000	80500000
chr14	83000000	83500000
chr14	98500000	99000000
chr15	23500000	24000000
chr15	25000000	25500000
chr15	26000000	26500000
chr15	26500000	27000000
chr15	27000000	27500000
chr15	42500000	43000000
chr15	44000000	44500000
chr15	48500000	49000000
chr15	51500000	52000000
chr15	54000000	54500000
chr15	54500000	55000000
chr15	56500000	57000000
chr15	57500000	58000000
chr15	58000000	58500000
chr15	59500000	60000000
chr15	60000000	60500000
chr15	63000000	63500000
chr15	70500000	71000000
chr15	74000000	74500000
chr15	74500000	75000000
chr15	79500000	80000000
chr15	86500000	87000000
chr15	87000000	87500000
chr15	90000000	90500000
chr15	93000000	93500000
chr15	96000000	96500000
chr15	97000000	97500000
chr16	10000000	10500000
chr16	13500000	14000000
chr16	19000000	19500000
chr16	19500000	20000000
chr16	2000000	2500000
chr16	26000000	26500000
chr16	46500000	47000000
chr16	49000000	49500000
chr16	500000	1000000
chr16	51500000	52000000
chr16	52000000	52500000
chr16	52500000	53000000
chr16	56000000	56500000
chr16	59500000	60000000
chr16	61000000	61500000
chr16	61500000	62000000
chr16	62500000	63000000
chr16	64000000	64500000
chr16	65000000	65500000
chr16	7000000	7500000
chr16	7500000	8000000
chr16	75500000	76000000
chr16	78000000	78500000
chr17	11000000	11500000
chr17	12000000	12500000
chr17	12500000	13000000
chr17	13500000	14000000
chr17	15000000	15500000
chr17	17000000	17500000
chr17	28500000	29000000
chr17	33000000	33500000
chr17	49000000	49500000
chr17	52500000	53000000
chr17	53500000	54000000
chr17	54000000	54500000
chr17	58500000	59000000
chr17	6000000	6500000
chr17	6500000	7000000
chr17	76500000	77000000
chr17	79000000	79500000
chr17	80000000	80500000
chr18	10000000	10500000
chr18	27000000	27500000
chr18	27500000	28000000
chr18	28000000	28500000
chr18	3000000	3500000
chr18	30000000	30500000
chr18	33000000	33500000
chr18	3500000	4000000
chr18	41000000	41500000
chr18	4500000	5000000
chr18	52000000	52500000
chr18	56500000	57000000
chr18	57000000	57500000
chr18	61000000	61500000
chr18	6500000	7000000
chr18	66500000	67000000
chr18	68000000	68500000
chr18	70000000	70500000
chr18	72500000	73000000
chr18	73000000	73500000
chr18	74500000	75000000
chr18	76500000	77000000
chr19	13000000	13500000
chr19	2000000	2500000
chr19	28500000	29000000
chr19	29000000	29500000
chr19	29500000	30000000
chr19	30000000	30500000
chr19	31500000	32000000
chr19	34500000	35000000
chr19	36500000	37000000
chr19	44000000	44500000
chr19	5000000	5500000
chr19	50500000	51000000
chr19	56500000	57000000
chr1	10500000	11000000
chr1	112000000	112500000
chr1	112500000	113000000
chr1	115000000	115500000
chr1	118500000	119000000
chr1	157000000	157500000
chr1	159000000	159500000
chr1	162500000	163000000
chr1	168500000	169000000
chr1	177500000	178000000
chr1	18000000	18500000
chr1	184500000	185000000
chr1	186000000	186500000
chr1	187500000	188000000
chr1	189500000	190000000
chr1	19000000	19500000
chr1	191500000	192000000
chr1	192000000	192500000
chr1	197500000	198000000
chr1	199000000	199500000
chr1	20000000	20500000
chr1	200000000	200500000
chr1	204000000	204500000
chr1	207000000	207500000
chr1	217000000	217500000
chr1	221500000	222000000
