chr10	120500000	121000000
chr10	18000000	18500000
chr10	53500000	54000000
chr10	56000000	56500000
chr11	112000000	112500000
chr11	16000000	16500000
chr11	91500000	92000000
chr12	103000000	103500000
chr12	112500000	113000000
chr12	30000000	30500000
chr12	52500000	53000000
chr12	71000000	71500000
chr13	26000000	26500000
chr13	51500000	52000000
chr13	90000000	90500000
chr13	96500000	97000000
chr14	38500000	39000000
chr15	60500000	61000000
chr16	12500000	13000000
chr16	19500000	20000000
chr16	27000000	27500000
chr16	61000000	61500000
chr16	87500000	88000000
chr17	28000000	28500000
chr17	5500000	6000000
chr18	4000000	4500000
chr18	41000000	41500000
chr18	66000000	66500000
chr1	182000000	182500000
chr1	219500000	220000000
chr1	220000000	220500000
chr1	237000000	237500000
chr1	51000000	51500000
chr1	55000000	55500000
chr1	58500000	59000000
chr1	59000000	59500000
chr1	63500000	64000000
chr20	10500000	11000000
chr20	34500000	35000000
chr20	53500000	54000000
chr22	37000000	37500000
chr22	47000000	47500000
chr2	163000000	163500000
chr2	170500000	171000000
chr2	230500000	231000000
chr2	239500000	240000000
chr2	46500000	47000000
chr2	50500000	51000000
chr3	110500000	111000000
chr3	131500000	132000000
chr3	181000000	181500000
chr3	44500000	45000000
chr3	57500000	58000000
chr3	66500000	67000000
chr3	82000000	82500000
chr3	94500000	95000000
chr3	95500000	96000000
chr4	103500000	104000000
chr4	10500000	11000000
chr4	109500000	110000000
chr4	121500000	122000000
chr4	16500000	17000000
chr4	172000000	172500000
chr4	173000000	173500000
chr4	180500000	181000000
chr4	24000000	24500000
chr4	84500000	85000000
chr5	116000000	116500000
chr5	12000000	12500000
chr5	126000000	126500000
chr5	141000000	141500000
chr5	142000000	142500000
chr5	151000000	151500000
chr5	171000000	171500000
chr5	30500000	31000000
chr5	41000000	41500000
chr5	67000000	67500000
chr5	91000000	91500000
chr5	93500000	94000000
chr6	152500000	153000000
chr6	44500000	45000000
chr6	45000000	45500000
chr7	112500000	113000000
chr7	147000000	147500000
chr7	25500000	26000000
chr7	3000000	3500000
chr7	45000000	45500000
chr7	86500000	87000000
chr8	10000000	10500000
chr8	102000000	102500000
chr8	117000000	117500000
chr8	118000000	118500000
chr8	28000000	28500000
chr8	68500000	69000000
chr8	69500000	70000000
chr9	124500000	125000000
chr9	132500000	133000000
chr9	135000000	135500000
chr9	37000000	37500000
chr9	92000000	92500000
