chr19	1000000	1500000
chr19	18000000	18500000
chr12	6500000	7000000
chr9	136500000	137000000
chr16	88500000	89000000
chr11	65000000	65500000
chr19	16000000	16500000
chr6	26000000	26500000
chr16	30500000	31000000
chr19	2000000	2500000
chr11	65500000	66000000
chr1	234500000	235000000
chr17	8000000	8500000
chr5	177000000	177500000
chr8	144000000	144500000
chr12	25000000	25500000
chr11	69500000	70000000
chr14	91000000	91500000
chr12	53000000	53500000
chr20	63500000	64000000
chr15	90500000	91000000
chr2	43000000	43500000
chr1	27500000	28000000
chr19	49500000	50000000
chr17	42000000	42500000
chr16	31000000	31500000
chr1	26500000	27000000
chr20	50000000	50500000
chr17	40000000	40500000
chr17	75500000	76000000
chr5	179500000	180000000
chr11	70000000	70500000
chr12	500000	1000000
chr1	36000000	36500000
chr22	37500000	38000000
chr11	73000000	73500000
chr16	3000000	3500000
chr1	27000000	27500000
chr2	218000000	218500000
chr3	196500000	197000000
chr17	64000000	64500000
chr9	137000000	137500000
chr1	40000000	40500000
chr17	82000000	82500000
chr11	67000000	67500000
chr1	151000000	151500000
chr12	56000000	56500000
chr17	81000000	81500000
chr14	24000000	24500000
chr14	68500000	69000000
chr17	7000000	7500000
chr16	84500000	85000000
chr14	75000000	75500000
chr19	58000000	58500000
chr3	52000000	52500000
chr19	36500000	37000000
chr22	40000000	40500000
chr15	90000000	90500000
chr9	129000000	129500000
chr16	81500000	82000000
chr19	45000000	45500000
chr20	53500000	54000000
chr16	11500000	12000000
chr4	83000000	83500000
chr11	72500000	73000000
chr11	72000000	72500000
chr20	62500000	63000000
chr2	201000000	201500000
chr19	51500000	52000000
chr17	28500000	29000000
chr8	130000000	130500000
chr17	78000000	78500000
chr6	42500000	43000000
chr11	64500000	65000000
chr9	128000000	128500000
chr18	2500000	3000000
chr16	89500000	90000000
chr11	69000000	69500000
chr8	125000000	125500000
chr20	1500000	2000000
chr16	67500000	68000000
chr2	233000000	233500000
chr7	139500000	140000000
chr1	58500000	59000000
chr9	120500000	121000000
chr20	48500000	49000000
chr19	43500000	44000000
chr14	35000000	35500000
chr11	62500000	63000000
chr17	42500000	43000000
chr17	2000000	2500000
chr3	152000000	152500000
chr2	197000000	197500000
chr3	195000000	195500000
chr1	150000000	150500000
chr16	68000000	68500000
chr4	6500000	7000000
chr10	102000000	102500000
chr9	134000000	134500000
chr14	100000000	100500000
