chr10	114500000	115000000
chr10	115000000	115500000
chr10	124000000	124500000
chr10	128000000	128500000
chr10	132000000	132500000
chr10	19500000	20000000
chr10	25000000	25500000
chr10	43000000	43500000
chr10	51500000	52000000
chr10	55500000	56000000
chr10	56000000	56500000
chr10	61500000	62000000
chr11	100500000	101000000
chr11	127500000	128000000
chr11	30000000	30500000
chr11	31500000	32000000
chr11	86000000	86500000
chr12	124000000	124500000
chr12	132000000	132500000
chr12	48000000	48500000
chr12	84500000	85000000
chr12	91500000	92000000
chr13	103500000	104000000
chr13	108500000	109000000
chr13	35000000	35500000
chr13	84500000	85000000
chr13	93500000	94000000
chr14	55500000	56000000
chr14	63000000	63500000
chr14	76500000	77000000
chr15	36500000	37000000
chr15	60000000	60500000
chr15	68000000	68500000
chr16	1000000	1500000
chr16	19500000	20000000
chr16	57500000	58000000
chr16	8500000	9000000
chr17	4500000	5000000
chr17	6500000	7000000
chr17	80000000	80500000
chr17	81000000	81500000
chr17	8500000	9000000
chr18	45500000	46000000
chr18	71000000	71500000
chr18	7500000	8000000
chr19	13000000	13500000
chr19	27500000	28000000
chr19	33000000	33500000
chr19	45000000	45500000
chr19	55500000	56000000
chr1	1000000	1500000
chr1	105000000	105500000
chr1	156500000	157000000
chr1	197000000	197500000
chr1	205000000	205500000
chr1	22000000	22500000
chr1	99000000	99500000
chr20	33000000	33500000
chr20	7000000	7500000
chr22	43000000	43500000
chr2	152500000	153000000
chr2	156500000	157000000
chr2	161500000	162000000
chr2	189000000	189500000
chr2	205000000	205500000
chr2	47000000	47500000
chr2	75500000	76000000
chr3	115500000	116000000
chr3	24000000	24500000
chr3	41500000	42000000
chr3	59500000	60000000
chr3	85000000	85500000
chr4	105500000	106000000
chr4	106500000	107000000
chr4	119500000	120000000
chr4	124500000	125000000
chr4	136000000	136500000
chr4	142500000	143000000
chr4	157000000	157500000
chr4	178500000	179000000
chr4	56500000	57000000
chr4	65000000	65500000
chr4	72000000	72500000
chr4	94000000	94500000
chr5	107500000	108000000
chr5	139000000	139500000
chr5	158500000	159000000
chr5	97000000	97500000
chr5	99000000	99500000
chr6	35500000	36000000
chr6	41500000	42000000
chr6	43000000	43500000
chr7	11500000	12000000
chr7	126500000	127000000
chr7	19500000	20000000
chr7	45000000	45500000
chr7	48000000	48500000
chr8	144000000	144500000
chr9	130000000	130500000
chr9	9500000	10000000
