chr10	106000000	106500000
chr10	28500000	29000000
chr10	43500000	44000000
chr10	44500000	45000000
chr10	50500000	51000000
chr10	59500000	60000000
chr10	63500000	64000000
chr10	64500000	65000000
chr10	76000000	76500000
chr10	8000000	8500000
chr10	88500000	89000000
chr11	23500000	24000000
chr11	59000000	59500000
chr12	106000000	106500000
chr12	108000000	108500000
chr12	113500000	114000000
chr12	25000000	25500000
chr12	28500000	29000000
chr12	32000000	32500000
chr12	33500000	34000000
chr12	42500000	43000000
chr12	51000000	51500000
chr12	64000000	64500000
chr12	66500000	67000000
chr12	84500000	85000000
chr12	95000000	95500000
chr13	25000000	25500000
chr13	38000000	38500000
chr13	59500000	60000000
chr13	60000000	60500000
chr13	71500000	72000000
chr13	75000000	75500000
chr13	81000000	81500000
chr13	83000000	83500000
chr13	98500000	99000000
chr14	101500000	102000000
chr14	64000000	64500000
chr14	99000000	99500000
chr15	48000000	48500000
chr15	56000000	56500000
chr15	60500000	61000000
chr15	68000000	68500000
chr15	72500000	73000000
chr15	78500000	79000000
chr15	79500000	80000000
chr16	19000000	19500000
chr16	58000000	58500000
chr18	28000000	28500000
chr18	34000000	34500000
chr18	35000000	35500000
chr18	39000000	39500000
chr18	40500000	41000000
chr18	48000000	48500000
chr18	67500000	68000000
chr19	15500000	16000000
chr19	5000000	5500000
chr1	162500000	163000000
chr1	178500000	179000000
chr1	219500000	220000000
chr1	221500000	222000000
chr1	229500000	230000000
chr1	55000000	55500000
chr1	66000000	66500000
chr1	75500000	76000000
chr1	86000000	86500000
chr1	88000000	88500000
chr20	14500000	15000000
chr20	59000000	59500000
chr22	34500000	35000000
chr2	12500000	13000000
chr2	140500000	141000000
chr2	147000000	147500000
chr2	149000000	149500000
chr2	163000000	163500000
chr2	163500000	164000000
chr2	181000000	181500000
chr2	20000000	20500000
chr2	206000000	206500000
chr2	221000000	221500000
chr2	30000000	30500000
chr2	31000000	31500000
chr2	84500000	85000000
chr2	88000000	88500000
chr3	114000000	114500000
chr3	163500000	164000000
chr3	174500000	175000000
chr3	21000000	21500000
chr3	31000000	31500000
chr3	500000	1000000
chr4	107500000	108000000
chr4	109000000	109500000
chr4	116500000	117000000
chr4	117500000	118000000
chr4	122000000	122500000
chr4	185000000	185500000
chr4	41500000	42000000
chr4	53000000	53500000
chr4	59000000	59500000
chr4	65000000	65500000
chr5	10000000	10500000
chr5	103500000	104000000
chr5	105000000	105500000
chr5	111500000	112000000
chr5	142000000	142500000
chr5	144000000	144500000
chr5	151500000	152000000
chr5	180000000	180500000
chr5	19500000	20000000
chr5	35000000	35500000
chr5	40000000	40500000
chr5	76500000	77000000
chr5	85500000	86000000
chr5	9000000	9500000
chr5	91000000	91500000
chr5	95000000	95500000
chr6	103000000	103500000
chr6	133500000	134000000
chr6	148000000	148500000
chr6	18500000	19000000
chr6	72500000	73000000
chr6	73000000	73500000
chr6	95500000	96000000
chr7	125000000	125500000
chr7	146000000	146500000
chr7	43500000	44000000
chr7	85000000	85500000
chr8	10500000	11000000
chr8	122500000	123000000
chr8	13000000	13500000
chr8	79500000	80000000
chr8	9500000	10000000
chr9	106000000	106500000
chr9	12500000	13000000
chr9	135500000	136000000
chr9	72500000	73000000
chr9	96000000	96500000
